"","CTRY","YEAR","CIRI","COW","POLITY","UNCTRY","UNREG","UNSUBREG","PHYSINT","DISAP","KILL","POLPRIS","TORT","OLD_EMPINX","NEW_EMPINX","ASSN","FORMOV","DOMMOV","OLD_MOVE","SPEECH","ELECSD","OLD_RELFRE","NEW_RELFRE","WORKER","WECON","WOPOL","WOSOC","INJUD","ccode"
"1203","Comoros",2005,215,581,581,174,2,14,8,2,2,2,2,6,10,2,2,1,1,1,2,0,1,1,1,2,NA,1,581
"1204","Comoros",2006,215,581,581,174,2,14,7,2,2,1,2,6,10,1,2,2,1,1,2,0,1,1,1,1,NA,1,581
"1205","Comoros",2007,215,581,581,174,2,14,5,0,2,2,1,NA,7,0,2,2,NA,0,1,NA,1,1,1,1,2,1,581
"1206","Comoros",2008,215,581,581,174,2,14,5,0,2,2,1,NA,9,0,2,2,NA,1,2,NA,1,1,1,1,NA,1,581
"1207","Comoros",2009,215,581,581,174,2,14,8,2,2,2,2,NA,8,0,2,2,NA,1,2,NA,1,0,1,1,NA,0,581
"1208","Comoros",2010,215,581,581,174,2,14,8,2,2,2,2,NA,8,1,2,1,NA,1,2,NA,1,0,1,1,NA,1,581
"1209","Comoros",2011,215,581,581,174,2,14,8,2,2,2,2,NA,10,2,2,2,NA,1,2,NA,1,0,1,1,NA,1,581
"1210","Congo, Democratic Republic of",1981,218,490,490,180,2,17,NA,0,-999,0,1,4,3,0,0,0,0,1,1,1,1,0,1,1,1,0,490
"1211","Congo, Democratic Republic of",1982,218,490,490,180,2,17,4,1,2,0,1,3,4,0,0,2,0,0,1,1,1,0,1,1,1,1,490
"1212","Congo, Democratic Republic of",1983,218,490,490,180,2,17,2,1,1,0,0,1,NA,0,1,1,0,0,1,0,-999,0,1,1,1,1,490
"1213","Congo, Democratic Republic of",1984,218,490,490,180,2,17,2,2,0,0,0,3,3,0,0,1,0,0,1,1,1,0,1,1,0,0,490
"1214","Congo, Democratic Republic of",1985,218,490,490,180,2,17,1,1,0,0,0,5,4,0,0,1,0,1,1,1,0,1,1,1,1,1,490
"1215","Congo, Democratic Republic of",1986,218,490,490,180,2,17,2,1,1,0,0,2,3,0,0,1,0,1,0,0,0,1,1,1,1,1,490
"1216","Congo, Democratic Republic of",1987,218,490,490,180,2,17,3,1,2,0,0,2,3,0,0,1,0,1,1,0,0,0,0,1,0,0,490
"1217","Congo, Democratic Republic of",1988,218,490,490,180,2,17,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,1,0,490
"1218","Congo, Democratic Republic of",1989,218,490,490,180,2,17,3,1,1,0,1,0,NA,0,0,1,0,0,0,0,NA,0,1,2,0,1,490
"1219","Congo, Democratic Republic of",1990,218,490,490,180,2,17,0,0,0,0,0,2,5,0,1,1,0,1,1,0,1,0,0,2,0,0,490
"1220","Congo, Democratic Republic of",1991,218,490,490,180,2,17,1,0,0,1,0,3,NA,0,1,0,0,2,0,0,NA,1,1,1,0,0,490
"1221","Congo, Democratic Republic of",1992,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,490
"1222","Congo, Democratic Republic of",1993,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,490
"1223","Congo, Democratic Republic of",1994,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,490
"1224","Congo, Democratic Republic of",1995,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,490
"1225","Congo, Democratic Republic of",1996,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,490
"1226","Congo, Democratic Republic of",1997,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,490
"1227","Congo, Democratic Republic of",1998,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,490
"1228","Congo, Democratic Republic of",1999,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,490
"1229","Congo, Democratic Republic of",2000,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,490
"1230","Congo, Democratic Republic of",2001,218,490,490,180,2,17,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,1,1,0,490
"1231","Congo, Democratic Republic of",2002,218,490,490,180,2,17,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,1,1,1,0,0,490
"1232","Congo, Democratic Republic of",2003,218,490,490,180,2,17,1,0,0,1,0,0,3,0,1,0,0,0,0,0,2,0,1,2,0,0,490
"1233","Congo, Democratic Republic of",2004,218,490,490,180,2,17,1,0,0,1,0,1,3,0,0,0,0,0,0,0,2,1,0,2,1,0,490
"1234","Congo, Democratic Republic of",2005,218,490,490,180,2,17,2,2,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,2,NA,1,490
"1235","Congo, Democratic Republic of",2006,218,490,490,180,2,17,1,1,0,0,0,3,3,0,0,0,0,0,1,1,2,0,0,2,NA,0,490
"1236","Congo, Democratic Republic of",2007,218,490,490,180,2,17,1,1,0,0,0,NA,6,1,2,0,NA,0,1,NA,2,0,0,2,0,0,490
"1237","Congo, Democratic Republic of",2008,218,490,490,180,2,17,1,1,0,0,0,NA,2,0,0,0,NA,0,0,NA,2,0,0,2,NA,0,490
"1238","Congo, Democratic Republic of",2009,218,490,490,180,2,17,1,1,0,0,0,NA,3,0,0,0,NA,0,1,NA,2,0,0,2,NA,0,490
"1239","Congo, Democratic Republic of",2010,218,490,490,180,2,17,1,1,0,0,0,NA,2,1,0,0,NA,0,1,NA,0,0,0,2,NA,0,490
"1240","Congo, Democratic Republic of",2011,218,490,490,180,2,17,0,0,0,0,0,NA,3,0,0,0,NA,0,1,NA,2,0,0,2,NA,0,490
"1241","Congo, Republic of",1981,221,484,484,178,2,17,7,2,2,1,2,4,5,0,1,2,1,0,0,1,2,0,1,2,1,1,484
"1242","Congo, Republic of",1982,221,484,484,178,2,17,5,2,2,0,1,3,5,0,1,1,1,1,0,0,2,0,1,2,1,1,484
"1243","Congo, Republic of",1983,221,484,484,178,2,17,5,2,2,0,1,3,4,0,1,1,1,1,0,0,1,0,1,2,1,1,484
"1244","Congo, Republic of",1984,221,484,484,178,2,17,6,2,2,1,1,2,2,0,1,1,1,0,0,0,0,0,1,2,1,0,484
"1245","Congo, Republic of",1985,221,484,484,178,2,17,4,2,1,1,0,2,1,0,1,0,1,0,0,0,0,0,1,2,1,1,484
"1246","Congo, Republic of",1986,221,484,484,178,2,17,5,2,1,1,1,3,4,0,1,1,1,0,0,0,1,1,1,2,1,1,484
"1247","Congo, Republic of",1987,221,484,484,178,2,17,5,2,2,0,1,2,3,0,1,1,1,0,0,0,1,0,1,2,1,0,484
"1248","Congo, Republic of",1988,221,484,484,178,2,17,5,2,2,1,0,2,2,0,1,1,1,0,0,0,0,0,1,2,0,1,484
"1249","Congo, Republic of",1989,221,484,484,178,2,17,5,2,2,1,0,2,3,0,1,1,1,0,0,0,1,0,1,1,0,0,484
"1250","Congo, Republic of",1990,221,484,484,178,2,17,4,2,1,1,0,2,4,0,2,2,1,0,0,0,0,0,1,2,1,1,484
"1251","Congo, Republic of",1991,221,484,484,178,2,17,6,2,2,1,1,7,11,2,2,2,1,1,1,1,2,1,1,2,1,-999,484
"1252","Congo, Republic of",1992,221,484,484,178,2,17,5,2,1,1,1,7,11,2,2,2,1,1,1,1,2,1,1,2,1,2,484
"1253","Congo, Republic of",1993,221,484,484,178,2,17,0,0,0,0,0,6,9,1,2,2,1,0,1,1,2,1,1,1,1,1,484
"1254","Congo, Republic of",1994,221,484,484,178,2,17,3,1,0,2,0,9,11,1,2,1,1,1,2,1,2,2,1,2,1,1,484
"1255","Congo, Republic of",1995,221,484,484,178,2,17,4,2,1,1,0,9,12,2,2,1,1,1,2,1,2,2,1,2,1,1,484
"1256","Congo, Republic of",1996,221,484,484,178,2,17,4,2,1,1,0,5,7,1,2,1,1,0,0,1,2,1,1,2,1,1,484
"1257","Congo, Republic of",1997,221,484,484,178,2,17,1,1,0,0,0,6,8,1,2,1,1,1,0,1,2,1,1,2,1,0,484
"1258","Congo, Republic of",1998,221,484,484,178,2,17,3,1,0,1,1,4,6,1,1,0,0,1,0,1,2,1,1,2,1,0,484
"1259","Congo, Republic of",1999,221,484,484,178,2,17,0,0,0,0,0,4,6,1,1,0,0,1,0,1,2,1,1,2,1,1,484
"1260","Congo, Republic of",2000,221,484,484,178,2,17,3,1,1,0,1,5,10,2,2,1,0,1,0,1,2,2,1,2,1,1,484
"1261","Congo, Republic of",2001,221,484,484,178,2,17,4,2,1,0,1,6,8,2,1,1,1,1,0,1,2,1,1,2,1,1,484
"1262","Congo, Republic of",2002,221,484,484,178,2,17,2,1,0,1,0,8,11,2,2,1,1,1,2,1,2,1,1,2,1,1,484
"1263","Congo, Republic of",2003,221,484,484,178,2,17,5,1,1,2,1,5,9,1,2,1,0,1,1,1,2,1,1,2,0,1,484
"1264","Congo, Republic of",2004,221,484,484,178,2,17,6,2,1,2,1,4,7,1,1,1,0,0,1,1,2,1,1,2,0,1,484
"1265","Congo, Republic of",2005,221,484,484,178,2,17,4,2,1,1,0,5,9,2,1,1,0,1,1,1,2,1,1,2,NA,1,484
"1266","Congo, Republic of",2006,221,484,484,178,2,17,4,2,1,1,0,5,9,2,1,1,0,1,1,1,2,1,1,2,NA,0,484
"1267","Congo, Republic of",2007,221,484,484,178,2,17,4,2,1,1,0,NA,7,2,0,1,NA,0,1,NA,2,1,1,2,1,0,484
"1268","Congo, Republic of",2008,221,484,484,178,2,17,4,2,1,1,0,NA,9,2,2,0,NA,1,1,NA,2,1,1,2,NA,0,484
"1269","Congo, Republic of",2009,221,484,484,178,2,17,7,2,2,1,2,NA,7,1,2,0,NA,0,1,NA,2,1,1,2,NA,0,484
"1270","Congo, Republic of",2010,221,484,484,178,2,17,5,2,1,1,1,NA,10,2,2,1,NA,1,1,NA,2,1,1,2,NA,0,484
"1271","Congo, Republic of",2011,221,484,484,178,2,17,4,2,1,1,0,NA,10,1,2,2,NA,1,1,NA,2,1,0,2,NA,1,484
"1272","Costa Rica",1981,224,94,94,188,419,13,8,2,2,2,2,8,12,2,2,2,1,2,1,1,2,1,2,2,2,2,94
"1273","Costa Rica",1982,224,94,94,188,419,13,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,3,2,2,2,94
"1274","Costa Rica",1983,224,94,94,188,419,13,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,3,2,2,2,94
"1275","Costa Rica",1984,224,94,94,188,419,13,7,2,2,1,2,8,12,2,2,2,1,2,1,1,2,1,2,2,2,2,94
"1276","Costa Rica",1985,224,94,94,188,419,13,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,2,2,2,94
"1277","Costa Rica",1986,224,94,94,188,419,13,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,3,2,2,2,94
"1278","Costa Rica",1987,224,94,94,188,419,13,8,2,2,2,2,8,12,2,2,2,1,2,1,1,2,1,2,2,2,2,94
"1279","Costa Rica",1988,224,94,94,188,419,13,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,2,2,2,94
"1280","Costa Rica",1989,224,94,94,188,419,13,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,3,2,2,2,94
"1281","Costa Rica",1990,224,94,94,188,419,13,8,2,2,2,2,8,11,2,2,2,1,2,1,1,1,1,2,2,2,2,94
"1282","Costa Rica",1991,224,94,94,188,419,13,8,2,2,2,2,6,12,2,2,2,1,1,2,0,2,1,2,2,1,2,94
"1283","Costa Rica",1992,224,94,94,188,419,13,5,2,1,1,1,6,11,2,2,2,1,2,2,0,1,0,2,2,2,2,94
"1284","Costa Rica",1993,224,94,94,188,419,13,8,2,2,2,2,8,11,2,2,2,1,1,2,1,1,1,2,2,2,2,94
"1285","Costa Rica",1994,224,94,94,188,419,13,7,2,2,2,1,8,11,2,2,2,1,1,2,1,1,1,1,2,2,2,94
"1286","Costa Rica",1995,224,94,94,188,419,13,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,2,2,94
"1287","Costa Rica",1996,224,94,94,188,419,13,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,2,2,94
"1288","Costa Rica",1997,224,94,94,188,419,13,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,2,2,94
"1289","Costa Rica",1998,224,94,94,188,419,13,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,3,2,3,2,94
"1290","Costa Rica",1999,224,94,94,188,419,13,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,2,2,94
"1291","Costa Rica",2000,224,94,94,188,419,13,6,2,2,1,1,10,14,2,2,2,1,2,2,1,2,2,2,2,2,2,94
"1292","Costa Rica",2001,224,94,94,188,419,13,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,2,2,94
"1293","Costa Rica",2002,224,94,94,188,419,13,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,3,2,2,94
"1294","Costa Rica",2003,224,94,94,188,419,13,7,2,2,2,1,8,12,2,2,2,1,1,2,1,2,1,2,3,3,2,94
"1295","Costa Rica",2004,224,94,94,188,419,13,7,2,2,2,1,8,12,2,2,2,1,1,2,1,2,1,2,3,2,2,94
"1296","Costa Rica",2005,224,94,94,188,419,13,7,2,2,2,1,8,12,2,2,2,1,1,2,1,2,1,3,3,NA,2,94
"1297","Costa Rica",2006,224,94,94,188,419,13,7,2,2,2,1,8,12,2,2,2,1,1,2,1,2,1,3,3,NA,2,94
"1298","Costa Rica",2007,224,94,94,188,419,13,6,2,1,2,1,NA,12,2,1,2,NA,2,2,NA,1,2,2,3,2,2,94
"1299","Costa Rica",2008,224,94,94,188,419,13,7,2,2,2,1,NA,10,2,1,2,NA,1,2,NA,2,0,2,3,NA,2,94
"1300","Costa Rica",2009,224,94,94,188,419,13,7,2,2,2,1,NA,11,2,1,2,NA,2,2,NA,2,0,2,3,NA,2,94
"1301","Costa Rica",2010,224,94,94,188,419,13,7,2,2,2,1,NA,12,2,1,2,NA,2,2,NA,2,1,3,3,NA,2,94
"1302","Costa Rica",2011,224,94,94,188,419,13,6,2,1,2,1,NA,11,2,1,2,NA,2,2,NA,1,1,3,3,NA,1,94
"1303","Cote d'Ivoire",1981,227,437,437,384,2,11,8,2,2,2,2,6,9,1,2,2,1,1,1,1,2,0,1,2,1,2,437
"1304","Cote d'Ivoire",1982,227,437,437,384,2,11,8,2,2,2,2,5,8,1,2,2,1,1,0,1,2,0,1,2,1,2,437
"1305","Cote d'Ivoire",1983,227,437,437,384,2,11,7,2,2,2,1,5,8,1,2,2,1,1,0,1,2,0,1,2,1,1,437
"1306","Cote d'Ivoire",1984,227,437,437,384,2,11,8,2,2,2,2,6,8,1,2,1,1,1,1,1,2,0,1,2,1,2,437
"1307","Cote d'Ivoire",1985,227,437,437,384,2,11,8,2,2,2,2,5,7,1,2,1,1,1,0,1,2,0,1,2,1,2,437
"1308","Cote d'Ivoire",1986,227,437,437,384,2,11,8,2,2,2,2,5,7,1,2,1,1,1,0,1,2,0,1,2,1,2,437
"1309","Cote d'Ivoire",1987,227,437,437,384,2,11,7,2,2,1,2,5,7,1,2,1,1,1,0,1,2,0,1,2,2,1,437
"1310","Cote d'Ivoire",1988,227,437,437,384,2,11,7,2,2,1,2,5,6,0,2,1,1,1,0,1,2,0,1,2,1,2,437
"1311","Cote d'Ivoire",1989,227,437,437,384,2,11,7,2,2,1,2,5,6,1,2,0,1,1,0,1,2,0,1,2,1,2,437
"1312","Cote d'Ivoire",1990,227,437,437,384,2,11,5,2,2,0,1,6,7,1,2,0,1,1,1,1,2,0,1,1,1,1,437
"1313","Cote d'Ivoire",1991,227,437,437,384,2,11,5,2,1,1,1,7,7,1,1,0,1,1,1,1,2,1,1,1,1,1,437
"1314","Cote d'Ivoire",1992,227,437,437,384,2,11,3,2,1,0,0,7,9,1,2,1,1,1,1,1,2,1,1,1,1,1,437
"1315","Cote d'Ivoire",1993,227,437,437,384,2,11,4,2,1,0,1,6,6,1,1,0,1,1,1,1,2,0,1,1,1,1,437
"1316","Cote d'Ivoire",1994,227,437,437,384,2,11,4,2,1,0,1,7,6,1,2,0,1,1,1,1,0,1,1,1,1,1,437
"1317","Cote d'Ivoire",1995,227,437,437,384,2,11,1,1,0,0,0,7,6,1,1,0,1,1,1,1,1,1,1,1,1,1,437
"1318","Cote d'Ivoire",1996,227,437,437,384,2,11,4,2,1,0,1,6,6,0,1,1,1,1,1,1,2,0,2,1,1,1,437
"1319","Cote d'Ivoire",1997,227,437,437,384,2,11,5,2,1,1,1,6,7,1,2,1,1,1,1,1,1,0,2,2,1,1,437
"1320","Cote d'Ivoire",1998,227,437,437,384,2,11,3,2,1,0,0,6,8,1,2,1,1,0,1,1,2,1,2,2,1,1,437
"1321","Cote d'Ivoire",1999,227,437,437,384,2,11,3,2,0,0,1,4,5,1,1,0,1,1,1,0,1,0,2,2,1,1,437
"1322","Cote d'Ivoire",2000,227,437,437,384,2,11,1,1,0,0,0,3,6,1,1,0,0,1,1,0,1,1,2,2,1,1,437
"1323","Cote d'Ivoire",2001,227,437,437,384,2,11,2,1,0,1,0,3,6,1,1,0,0,1,1,0,1,1,2,2,1,1,437
"1324","Cote d'Ivoire",2002,227,437,437,384,2,11,3,1,0,1,1,3,5,1,1,0,0,1,1,0,0,1,2,2,1,1,437
"1325","Cote d'Ivoire",2003,227,437,437,384,2,11,2,1,0,1,0,2,4,0,2,0,0,1,0,0,0,1,1,2,1,1,437
"1326","Cote d'Ivoire",2004,227,437,437,384,2,11,2,1,0,1,0,4,6,1,1,0,0,0,1,1,2,1,1,2,1,1,437
"1327","Cote d'Ivoire",2005,227,437,437,384,2,11,2,1,0,1,0,4,5,1,1,0,0,0,1,1,1,1,1,2,NA,0,437
"1328","Cote d'Ivoire",2006,227,437,437,384,2,11,2,1,0,1,0,3,4,1,0,0,0,0,1,1,2,0,1,2,NA,0,437
"1329","Cote d'Ivoire",2007,227,437,437,384,2,11,3,2,0,1,0,NA,6,1,0,2,NA,0,1,NA,1,1,1,2,0,0,437
"1330","Cote d'Ivoire",2008,227,437,437,384,2,11,3,1,1,1,0,NA,4,0,0,2,NA,0,0,NA,1,1,1,2,NA,0,437
"1331","Cote d'Ivoire",2009,227,437,437,384,2,11,3,1,1,1,0,NA,4,0,0,2,NA,0,0,NA,1,1,1,2,NA,0,437
"1332","Cote d'Ivoire",2010,227,437,437,384,2,11,2,1,0,1,0,NA,5,0,0,2,NA,0,0,NA,2,1,1,2,NA,0,437
"1333","Cote d'Ivoire",2011,227,437,437,384,2,11,2,1,0,1,0,NA,4,0,0,1,NA,0,0,NA,2,1,1,2,NA,0,437
"1334","Croatia",1981,230,344,344,191,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344
"1335","Croatia",1982,230,344,344,191,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344
"1336","Croatia",1983,230,344,344,191,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344
"1337","Croatia",1984,230,344,344,191,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344
"1338","Croatia",1985,230,344,344,191,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344
"1339","Croatia",1986,230,344,344,191,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344
"1340","Croatia",1987,230,344,344,191,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344
"1341","Croatia",1988,230,344,344,191,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344
"1342","Croatia",1989,230,344,344,191,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344
"1343","Croatia",1990,230,344,344,191,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344
"1344","Croatia",1991,230,344,344,191,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344
"1345","Croatia",1992,230,344,344,191,150,39,2,0,0,1,1,6,7,1,1,2,1,0,1,1,1,1,2,1,2,1,344
"1346","Croatia",1993,230,344,344,191,150,39,2,1,1,0,0,7,10,2,1,2,1,1,1,1,2,1,2,2,2,1,344
"1347","Croatia",1994,230,344,344,191,150,39,4,1,1,1,1,8,9,2,1,1,1,1,2,1,1,1,1,2,1,1,344
"1348","Croatia",1995,230,344,344,191,150,39,2,1,0,0,1,7,7,1,1,1,1,1,1,1,1,1,1,2,1,1,344
"1349","Croatia",1996,230,344,344,191,150,39,7,2,1,2,2,7,8,2,1,1,1,1,1,1,1,1,1,2,1,1,344
"1350","Croatia",1997,230,344,344,191,150,39,8,2,2,2,2,7,7,1,1,1,1,1,1,1,1,1,2,2,1,1,344
"1351","Croatia",1998,230,344,344,191,150,39,5,2,1,1,1,6,6,1,1,1,1,0,1,1,1,1,2,2,1,1,344
"1352","Croatia",1999,230,344,344,191,150,39,7,2,2,2,1,7,7,1,1,1,1,1,1,1,1,1,1,2,1,1,344
"1353","Croatia",2000,230,344,344,191,150,39,6,1,2,2,1,7,8,2,1,1,1,1,1,1,1,1,1,2,1,1,344
"1354","Croatia",2001,230,344,344,191,150,39,6,2,2,1,1,8,10,2,2,1,1,1,2,1,1,1,2,2,2,1,344
"1355","Croatia",2002,230,344,344,191,150,39,7,2,2,1,2,9,11,2,2,1,1,2,2,1,1,1,2,2,2,1,344
"1356","Croatia",2003,230,344,344,191,150,39,7,2,2,2,1,8,9,1,2,1,1,2,1,1,1,1,1,2,2,1,344
"1357","Croatia",2004,230,344,344,191,150,39,7,2,2,2,1,8,10,2,2,1,1,1,2,1,1,1,1,3,2,1,344
"1358","Croatia",2005,230,344,344,191,150,39,7,2,2,2,1,7,9,1,2,2,1,1,1,1,1,1,1,2,NA,1,344
"1359","Croatia",2006,230,344,344,191,150,39,8,2,2,2,2,7,10,1,2,2,1,1,1,1,2,1,1,2,NA,1,344
"1360","Croatia",2007,230,344,344,191,150,39,8,2,2,2,2,NA,12,1,2,2,NA,1,2,NA,2,2,1,2,1,1,344
"1361","Croatia",2008,230,344,344,191,150,39,6,2,2,0,2,NA,11,1,2,2,NA,1,2,NA,2,1,1,2,NA,1,344
"1362","Croatia",2009,230,344,344,191,150,39,6,2,2,0,2,NA,11,1,2,2,NA,1,2,NA,2,1,2,2,NA,1,344
"1363","Croatia",2010,230,344,344,191,150,39,5,2,2,0,1,NA,8,1,2,1,NA,1,1,NA,1,1,2,2,NA,2,344
"1364","Croatia",2011,230,344,344,191,150,39,8,2,2,2,2,NA,11,1,2,2,NA,1,2,NA,2,1,2,2,NA,2,344
"1365","Cuba",1981,233,40,40,192,419,29,4,1,2,0,1,0,3,0,0,2,0,0,0,0,1,0,1,2,1,0,40
"1366","Cuba",1982,233,40,40,192,419,29,2,1,1,0,0,0,3,0,0,2,0,0,0,0,1,0,1,2,1,0,40
"1367","Cuba",1983,233,40,40,192,419,29,1,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,2,1,0,40
"1368","Cuba",1984,233,40,40,192,419,29,2,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,2,1,0,40
"1369","Cuba",1985,233,40,40,192,419,29,3,1,1,1,0,0,2,0,0,2,0,0,0,0,0,0,1,2,1,0,40
"1370","Cuba",1986,233,40,40,192,419,29,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,3,1,0,40
"1371","Cuba",1987,233,40,40,192,419,29,2,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,-999,2,1,0,40
"1372","Cuba",1988,233,40,40,192,419,29,4,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,2,0,40
"1373","Cuba",1989,233,40,40,192,419,29,3,2,1,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,2,1,40
"1374","Cuba",1990,233,40,40,192,419,29,3,2,1,0,0,0,3,0,0,2,0,0,0,0,1,0,2,3,2,0,40
"1375","Cuba",1991,233,40,40,192,419,29,4,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,2,1,40
"1376","Cuba",1992,233,40,40,192,419,29,3,2,1,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,2,0,40
"1377","Cuba",1993,233,40,40,192,419,29,3,2,1,0,0,0,2,0,1,1,0,0,0,0,0,0,2,2,2,0,40
"1378","Cuba",1994,233,40,40,192,419,29,3,2,1,0,0,0,2,0,1,1,0,0,0,0,0,0,2,2,2,0,40
"1379","Cuba",1995,233,40,40,192,419,29,3,2,1,0,0,0,2,0,1,1,0,0,0,0,0,0,2,2,2,0,40
"1380","Cuba",1996,233,40,40,192,419,29,3,2,1,0,0,0,2,0,1,1,0,0,0,0,0,0,2,2,2,0,40
"1381","Cuba",1997,233,40,40,192,419,29,4,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,2,2,2,0,40
"1382","Cuba",1998,233,40,40,192,419,29,3,2,1,0,0,0,2,0,1,1,0,0,0,0,0,0,2,2,2,0,40
"1383","Cuba",1999,233,40,40,192,419,29,4,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,2,2,2,0,40
"1384","Cuba",2000,233,40,40,192,419,29,4,2,1,0,1,0,2,0,1,1,0,0,0,0,0,0,2,2,2,0,40
"1385","Cuba",2001,233,40,40,192,419,29,5,2,2,0,1,0,2,0,1,1,0,0,0,0,0,0,2,2,2,0,40
"1386","Cuba",2002,233,40,40,192,419,29,4,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,2,3,2,0,40
"1387","Cuba",2003,233,40,40,192,419,29,4,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,2,3,3,0,40
"1388","Cuba",2004,233,40,40,192,419,29,4,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,3,2,2,0,40
"1389","Cuba",2005,233,40,40,192,419,29,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,NA,0,40
"1390","Cuba",2006,233,40,40,192,419,29,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,NA,0,40
"1391","Cuba",2007,233,40,40,192,419,29,3,2,1,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,3,2,3,1,40
"1392","Cuba",2008,233,40,40,192,419,29,4,2,2,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,3,NA,0,40
"1393","Cuba",2009,233,40,40,192,419,29,4,2,2,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,3,3,NA,0,40
