"ccode","year","nyt.count","muslim","polity2","physint","amnesty","statedept","gdp.pc.un","pop.wdi","wopol","wosoc","wecon","domestic9","region","idealpoint"
305,1990,37,0.02,10,7,1,1,21480.7633343665,7677850,2,1,2,125,"West",0.7423288
305,1991,30,0.02,10,7,1,1,22261.7635748283,7754891,2,2,2,0,"West",0.8938466
305,1992,47,0.02,10,7,1,1,24761.1481434782,7840709,2,2,2,0,"West",0.9708771
305,1993,19,0.02,10,7,1,1,23933.603781302,7905633,2,2,2,312,"West",0.9830196
305,1994,19,0.02,10,7,1,1,25377.7947860315,7936118,2,2,2,0,"West",0.9700852
305,1995,21,0.02,10,7,1,1,29876.8522836053,7948278,2,2,2,0,"West",0.9906337
305,1996,44,0.02,10,8,1,1,29302.0392253004,7959017,2,2,2,0,"West",1.051558
305,1997,19,0.02,10,8,1,1,25931.981129614,7968041,2,2,2,0,"West",1.196251
305,1998,63,0.02,10,6,NA,1,26635.4191786679,7976789,2,2,2,0,"West",1.162639
305,1999,29,0.02,10,7,1,1,26510.96028955,7992324,2,NA,2,0,"West",1.072474
305,2000,88,0.02,10,5,1,1,23948.1705820377,8011566,3,NA,2,375,"West",1.070351
305,2001,38,0.06,10,7,1,1,23812.4593847127,8042293,3,NA,2,0,"West",1.038208
305,2002,70,0.06,10,7,2,2,25649.0119108576,8081957,3,NA,2,1187,"West",0.9425071
305,2003,54,0.06,10,6,2,2,31187.1704452026,8121423,3,2,2,250,"West",0.9514479
305,2004,41,0.06,10,7,2,2,35569.9741256486,8171966,3,NA,2,0,"West",0.9716355
305,2005,40,0.06,10,7,2,1,37018.8446914013,8227829,3,NA,2,0,"West",1.003208
305,2006,54,0.06,10,7,2,2,39258.0695378316,8268641,3,NA,2,0,"West",0.8968794
305,2007,44,0.06,10,7,2,2,45123.4687182809,8295487,3,2,3,0,"West",0.8080285
305,2008,39,0.06,10,7,1,2,49648.146759252,8321496,3,NA,2,250,"West",0.8241096
305,2009,27,0.06,10,7,2,2,45836.9324425801,8343323,2,NA,2,0,"West",0.8662651
305,2010,28,0.06,10,7,2,1,44951.5892403449,8363404,3,NA,3,0,"West",0.7962102
305,2011,33,0.06,10,7,1,1,49328.7849260181,8391643,3,NA,3,0,"West",0.8197216
305,2012,30,0.06,10,NA,1,1,46604.437505673,8429991,NA,NA,NA,0,"West",0.7747388
305,2013,33,0.06,10,NA,NA,NA,NA,8479375,NA,NA,NA,NA,"West",0.8018365
305,2014,51,0.06,NA,NA,NA,NA,NA,8534492,NA,NA,NA,NA,"West",0.7876102
31,1979,NA,0,NA,NA,NA,1,7665.95506450013,206038,NA,NA,NA,0,"LA",0.208625
31,1980,4,0,NA,NA,NA,1,7503.53204965676,210660,NA,NA,NA,0,"LA",0.1978657
31,1981,NA,0,NA,NA,NA,1,8416.52134042521,215404,NA,NA,NA,0,"LA",0.1554174
31,1982,NA,0,NA,NA,NA,1,8290.6148425425,220274,NA,NA,NA,0,"LA",0.1587887
31,1983,NA,0,NA,NA,NA,1,7959.18074904203,225184,NA,NA,NA,0,"LA",0.2792865
31,1984,NA,0,NA,NA,NA,1,8444.95398023319,230014,NA,NA,NA,0,"LA",0.254939
31,1985,NA,0,NA,NA,NA,1,9613.73059944436,234684,NA,NA,NA,0,"LA",0.2531947
31,1986,NA,0,NA,NA,1,2,10585.5365295753,239135,NA,NA,NA,0,"LA",0.2747578
31,1987,NA,0,NA,NA,NA,1,11549.259230804,243397,NA,NA,NA,0,"LA",0.1208291
31,1988,NA,0,NA,NA,NA,1,12666.2498455076,247585,NA,NA,NA,0,"LA",0.1248504
31,1989,NA,0,NA,NA,1,1,14212.9673036532,251863,NA,NA,NA,0,"LA",-0.008111684
31,1990,NA,0,NA,NA,1,1,14435.549879456,256338,NA,NA,NA,0,"LA",-0.04500976
31,1991,NA,0,NA,NA,1,1,13927.977977955,261102,NA,NA,NA,0,"LA",-0.2332336
31,1992,NA,0,NA,NA,1,1,13657.7433417137,266097,NA,NA,NA,0,"LA",-0.3152663
31,1993,NA,0,NA,NA,1,1,13330.8421239003,271105,NA,NA,NA,0,"LA",-0.2606301
31,1994,NA,0,NA,NA,1,2,13809.916996592,275820,NA,NA,NA,0,"LA",-0.09180784
31,1995,NA,0,NA,NA,1,1,14313.7571897875,280050,NA,NA,NA,0,"LA",0.1561895
31,1996,1,0,NA,NA,1,1,16040.2102877206,283678,NA,NA,NA,0,"LA",0.037062
31,1997,NA,0,NA,NA,1,1,17134.5569872231,286845,NA,NA,NA,0,"LA",-0.1089938
31,1998,NA,0,NA,NA,1,1,19006.0192980278,289926,NA,NA,NA,0,"LA",-0.155822
31,1999,NA,0,NA,NA,1,1,20515.1711479611,293442,NA,NA,NA,0,"LA",-0.1887283
31,2000,NA,0,NA,NA,1,1,21250.6510265013,297759,NA,NA,NA,0,"LA",-0.2857541
31,2001,NA,0,NA,7,1,1,21506.7582977179,303005,2,0,2,0,"LA",-0.2282505
31,2002,NA,0,NA,NA,2,2,22514.9915382848,309039,NA,NA,NA,0,"LA",-0.3137152
31,2003,NA,0,NA,6,2,2,22017.7003776646,315624,2,0,2,0,"LA",-0.3005462
31,2004,NA,0,NA,6,1,2,22005.0540911911,322400,2,0,2,0,"LA",-0.4579123
31,2005,NA,0,NA,7,2,1,23416.9039071616,329088,2,NA,2,0,"LA",-0.5273888
31,2006,NA,0,NA,6,2,1,23733.8072444595,335622,2,NA,2,0,"LA",-0.3360865
31,2007,3,0,NA,6,3,2,24321.0671131914,342049,3,0,2,0,"LA",-0.303691
31,2008,NA,0,NA,6,2,2,23674.1347677556,348340,3,NA,3,0,"LA",-0.3688372
31,2009,NA,0,NA,6,2,2,21769.3364335443,354492,2,NA,3,0,"LA",-0.4174301
31,2010,NA,0,NA,6,1,2,21557.0075312484,360498,2,NA,2,0,"LA",-0.3253644
31,2011,NA,0,NA,6,2,2,21258.134891669,366331,2,NA,2,0,"LA",-0.32899
31,2012,NA,0,NA,NA,2,2,21623.9231503387,371960,NA,NA,NA,0,"LA",-0.3154448
31,2013,NA,0,NA,NA,NA,NA,NA,377374,NA,NA,NA,NA,"LA",-0.3735347
31,2014,NA,0,NA,NA,NA,NA,NA,382571,NA,NA,NA,NA,"LA",-0.4448621
310,1979,18,0,-7,NA,2,2,2014.27919706923,10704152,NA,NA,NA,0,"EECA",-2.420284
310,1980,19,0,-7,NA,2,2,2324.44350290332,10711122,NA,NA,NA,0,"EECA",-2.323419
310,1981,31,0,-7,7,2,2,2385.63276842261,10711848,2,1,1,0,"EECA",-2.244947
310,1982,23,0,-7,6,2,2,2436.43104325013,10705535,2,NA,NA,0,"EECA",-2.170988
310,1983,15,0,-7,6,2,2,2220.64030633207,10689463,2,NA,2,0,"EECA",-2.121334
310,1984,10,0,-7,7,2,2,2163.42371406488,10668095,2,NA,2,0,"EECA",-1.826817
310,1985,41,0,-7,6,2,2,2201.03121074801,10648713,2,NA,2,0,"EECA",-1.779357
310,1986,34,0,-7,7,2,2,2546.5005209614,10630564,2,3,2,0,"EECA",-1.555467
310,1987,55,0,-7,6,2,2,2810.53573980098,10612741,2,2,2,125,"EECA",-1.383628
310,1988,74,0,-2,7,2,2,3021.0972481019,10596487,2,2,2,500,"EECA",-1.029941
310,1989,190,0,4,8,1,1,3072.23425438084,10481719,2,2,2,2750,"EECA",-0.1297681
310,1990,154,0,10,8,NA,1,3514.69402630632,10373988,2,2,2,250,"EECA",0.7821122
310,1991,69,0,10,8,NA,1,3288.87914900296,10373400,2,3,2,0,"EECA",1.056245
310,1992,44,0,10,8,2,1,3667.22266517935,10369341,2,3,3,125,"EECA",1.17183
310,1993,53,0,10,7,2,1,3799.60867522773,10357523,2,3,2,0,"EECA",1.189375
310,1994,41,0,10,8,1,1,4087.14522123733,10343355,2,3,3,125,"EECA",1.305084
310,1995,42,0,10,8,1,2,4402.45510834062,10328965,2,3,3,0,"EECA",1.196528
310,1996,53,0,10,7,1,1,4444.24217510542,10311238,2,2,2,0,"EECA",1.377146
310,1997,39,0,10,7,1,1,4512.86808307249,10290486,2,2,2,0,"EECA",1.341705
310,1998,44,0,10,8,2,2,4663.22071737073,10266570,2,2,2,0,"EECA",1.353919
310,1999,39,0,10,7,2,2,4706.37805112702,10237530,2,2,1,0,"EECA",1.376578
310,2000,20,0,10,8,2,2,4536.88154012347,10210971,2,2,2,0,"EECA",1.310657
310,2001,18,0,10,7,2,2,5170.63894085039,10187576,3,2,2,0,"EECA",1.270119
310,2002,40,0,10,7,2,2,6528.28719419367,10158608,3,2,2,0,"EECA",1.200346
310,2003,25,0,10,7,2,2,8236.67635065446,10129552,2,3,2,0,"EECA",1.168645
310,2004,33,0,10,6,2,2,10073.831197116,10107146,2,2,2,0,"EECA",1.092549
310,2005,14,0,10,7,2,2,10927.3083355793,10087065,2,NA,2,0,"EECA",1.080231
310,2006,41,0,10,7,2,2,11166.9259586953,10071370,2,NA,1,687,"EECA",1.059873
310,2007,22,0,10,6,2,2,13526.926262323,10055780,2,1,2,0,"EECA",1.114161
310,2008,14,0,10,7,1,2,15351.2873327037,10038188,2,NA,1,0,"EECA",1.042456
310,2009,29,0,10,7,1,2,12625.6936342409,10022650,2,NA,2,0,"EECA",1.064553
310,2010,47,0,10,6,1,2,12731.4425755007,10000023,2,NA,1,0,"EECA",1.076437
310,2011,27,0,10,6,1,2,13750.3995350331,9971727,2,NA,1,1,"EECA",0.9721466
310,2012,39,0,10,NA,1,2,12489.7713639433,9920362,NA,NA,NA,125,"EECA",1.05535
310,2013,37,0,10,NA,NA,NA,NA,9893082,NA,NA,NA,NA,"EECA",1.081694
310,2014,42,0,NA,NA,NA,NA,NA,9861673,NA,NA,NA,NA,"EECA",1.112306
315,1979,49,NA,-7,NA,2,3,NA,NA,NA,NA,NA,NA,"EECA",-2.429844
315,1980,28,NA,-7,NA,3,3,NA,NA,NA,NA,NA,NA,"EECA",-2.339509
315,1981,47,NA,-7,3,3,3,NA,NA,1,1,1,NA,"EECA",-2.248793
315,1982,26,NA,-7,5,3,3,NA,NA,2,2,2,NA,"EECA",-2.169992
315,1983,21,NA,-7,5,3,2,NA,NA,2,2,2,NA,"EECA",-2.124562
315,1984,47,NA,-7,5,2,3,NA,NA,1,1,1,NA,"EECA",-1.823519
315,1985,30,NA,-7,6,2,3,NA,NA,2,2,2,NA,"EECA",-1.793076
315,1986,60,NA,-7,5,3,3,NA,NA,3,2,2,NA,"EECA",-1.570202
315,1987,57,NA,-7,6,3,3,NA,NA,3,1,1,NA,"EECA",-1.33043
315,1988,55,NA,-7,5,2,3,NA,NA,3,2,2,NA,"EECA",-1.184454
315,1989,201,NA,-6,6,3,3,NA,NA,3,2,2,NA,"EECA",-1.082939
315,1990,274,NA,8,8,1,1,NA,NA,2,1,1,NA,"EECA",0.7389927
315,1991,96,NA,8,8,NA,1,NA,NA,3,2,2,NA,"EECA",1.123797
315,1992,116,NA,8,8,NA,NA,NA,NA,2,2,2,NA,"EECA",1.186689
316,1993,56,0,10,8,NA,1,3796.48355484095,10329855,2,2,2,0,"EECA",1.305753
316,1994,35,0,10,6,NA,1,4444.42961900641,10333587,2,2,2,0,"EECA",1.263588
316,1995,38,0,10,5,2,1,5588.99719276032,10327253,2,2,2,0,"EECA",1.14002
316,1996,48,0,10,8,NA,1,6283.5321163776,10315241,2,2,2,0,"EECA",1.284657
316,1997,63,0,10,8,NA,1,5766.94599416066,10304131,2,2,2,250,"EECA",1.372408
316,1998,59,0,10,7,2,1,6205.65413879145,10294373,2,2,2,0,"EECA",1.258896
316,1999,28,0,10,8,2,1,6053.08263751272,10283860,2,2,2,0,"EECA",1.166995
316,2000,39,0,10,7,2,1,5736.63584897034,10255063,2,2,2,0,"EECA",1.188754
316,2001,61,0,10,8,2,2,6291.96791460298,10216605,2,2,2,0,"EECA",1.18314
316,2002,79,0,10,8,2,1,7678.1691694193,10196916,2,2,2,250,"EECA",1.094777
316,2003,51,0,10,7,2,1,9338.88366725612,10193998,2,3,1,0,"EECA",1.197708
316,2004,28,0,10,6,2,2,11165.5773681927,10197101,2,3,2,0,"EECA",1.098846
316,2005,16,0,10,7,2,2,12713.3686266446,10211216,2,NA,1,0,"EECA",1.07491
316,2006,36,0,8,7,2,1,14440.4323412763,10238905,2,NA,2,250,"EECA",1.138305
316,2007,41,0,8,7,2,1,17458.1571008416,10298828,2,2,2,0,"EECA",1.145997
316,2008,43,0,8,7,1,1,21651.0122735944,10384603,2,NA,2,250,"EECA",1.117485
316,2009,52,0,8,7,1,1,18804.0251682454,10443936,2,NA,2,250,"EECA",1.177589
316,2010,35,0,8,8,1,1,18807.9593362218,10474410,2,NA,1,0,"EECA",1.144582
316,2011,32,0,8,8,1,1,20361.9307480928,10496088,2,NA,2,0,"EECA",1.088501
316,2012,29,0,8,NA,1,1,18428.2632921328,10510785,NA,NA,NA,125,"EECA",1.191848
316,2013,48,0,8,NA,NA,NA,NA,10514272,NA,NA,NA,NA,"EECA",1.192598
316,2014,34,0,NA,NA,NA,NA,NA,10510566,NA,NA,NA,NA,"EECA",1.172012
317,1993,22,0,7,6,NA,1,2529.78925527625,5325305,2,2,2,0,"EECA",1.181519
317,1994,14,0,7,8,NA,1,2918.39575302696,5346331,2,2,2,0,"EECA",1.22099
317,1995,26,0,7,7,NA,1,3652.32836718305,5361999,2,2,1,0,"EECA",1.1265
317,1996,20,0,7,6,NA,1,3938.08760809552,5373361,2,2,1,0,"EECA",1.257123
317,1997,7,0,7,7,NA,1,3976.37989510633,5383291,2,2,1,0,"EECA",1.29925
317,1998,4,0,9,7,1,1,4156.70546998415,5390516,2,2,2,250,"EECA",1.245686
317,1999,7,0,9,7,2,2,3800.85492329251,5396020,2,2,2,0,"EECA",1.178414
317,2000,14,0,9,6,2,1,3786.68105247009,5388720,2,2,1,0,"EECA",1.146912
317,2001,4,0,9,7,2,1,3917.38675573288,5378867,2,2,1,0,"EECA",1.045259
317,2002,24,0,9,7,2,2,4540.38597363686,5376912,2,2,1,0,"EECA",1.018127
317,2003,19,0,9,6,1,1,6175.67909278146,5373374,2,2,1,0,"EECA",1.061934
317,2004,21,0,9,7,2,2,7827.64200163535,5372280,2,1,1,1000,"EECA",1.031801
317,2005,5,0,9,8,1,1,8883.57268030759,5372807,2,NA,1,0,"EECA",1.017003
317,2006,11,0,10,7,2,2,10337.5123247866,5373054,2,NA,1,0,"EECA",1.03462
317,2007,4,0,10,7,2,2,13867.8982151729,5374622,2,1,2,0,"EECA",1.066751
317,2008,5,0,10,7,1,2,17407.2519065273,5379233,2,NA,1,0,"EECA",1.012293
317,2009,5,0,10,7,1,2,16079.7592662426,5386406,2,NA,1,0,"EECA",1.076715
317,2010,16,0,10,7,1,2,16062.6870974949,5391428,2,NA,2,0,"EECA",1.06416
317,2011,10,0,10,7,1,2,17624.7982838459,5398384,2,NA,2,2,"EECA",1.061346
317,2012,11,0,10,NA,1,1,16774.2630319344,5407579,NA,NA,NA,0,"EECA",1.073991
317,2013,6,0,10,NA,NA,NA,NA,5413393,NA,NA,NA,NA,"EECA",1.071238
317,2014,13,0,NA,NA,NA,NA,NA,5418506,NA,NA,NA,NA,"EECA",1.042471
325,1979,265,0.02,10,NA,2,1,6767.68984795284,56317749,NA,NA,NA,1375,"West",1.602171
325,1980,328,0.02,10,NA,2,1,8178.6941137488,56433883,NA,NA,NA,1937,"West",1.575733
325,1981,306,0.02,10,7,2,1,7361.04262986958,56501675,2,2,2,875,"West",1.631273
325,1982,323,0.02,10,7,2,1,7284.82713633016,56543548,2,1,1,2312,"West",1.58257
325,1983,251,0.02,10,7,2,3,7538.71902094076,56564074,2,1,1,2437,"West",1.575595
325,1984,180,0.02,10,8,2,1,7439.73883384278,56576718,2,2,2,375,"West",1.653529
325,1985,396,0.02,10,7,2,1,7674.35168340389,56593071,2,1,1,875,"West",1.642652
325,1986,355,0.02,10,8,2,1,10860.552926383,56596155,2,1,1,250,"West",1.668011
325,1987,224,0.02,10,6,2,2,13662.3270355698,56601931,2,2,2,750,"West",1.60486
325,1988,189,0.02,10,8,3,1,15116.9180552705,56629288,2,1,2,375,"West",1.570222
325,1989,159,0.02,10,6,2,1,15745.3165213739,56671781,2,1,2,500,"West",1.62089
325,1990,180,0.02,10,7,2,1,20026.6254107204,56719240,2,2,2,625,"West",1.527616
325,1991,148,0.02,10,7,2,1,21117.9571248265,56758521,2,2,2,250,"West",1.443815
325,1992,209,0.02,10,7,2,1,22356.978415568,56797087,2,3,2,3125,"West",1.418186
325,1993,222,0.02,10,7,NA,2,18020.6036968615,56831821,2,3,2,562,"West",1.404073
325,1994,301,0.02,10,6,2,2,18592.9319010524,56843400,2,3,2,750,"West",1.375674
325,1995,199,0.02,10,6,2,2,19867.7127228369,56844303,2,3,2,562,"West",1.194992
325,1996,243,0.02,10,7,1,2,22242.1609807512,56860281,2,2,2,500,"West",1.356991
325,1997,165,0.02,10,7,NA,1,21071.3210430142,56890372,2,2,2,500,"West",1.392132
325,1998,213,0.02,10,8,2,1,21540.9980356921,56906744,2,3,2,250,"West",1.31066
325,1999,209,0.02,10,5,2,1,21242.9598227207,56916317,2,2,2,0,"West",1.193906
325,2000,182,0.02,10,7,2,1,19373.3016567429,56942108,2,3,2,0,"West",1.147789
325,2001,198,0.03,10,7,2,2,19644.8961251968,56974100,2,3,2,437,"West",1.143974
325,2002,285,0.03,10,7,2,2,21307.857287519,57059007,2,2,2,937,"West",1.193195
325,2003,281,0.03,10,6,2,1,26170.6743884056,57313203,2,3,2,500,"West",1.137032
325,2004,316,0.03,10,6,2,1,29785.6330057929,57685327,2,2,2,0,"West",1.056674
325,2005,266,0.03,10,7,2,2,30445.1770615846,57969484,2,NA,2,0,"West",1.044942
325,2006,340,0.03,10,6,1,1,31703.417556594,58143979,2,NA,2,0,"West",0.9121915
325,2007,259,0.03,10,6,2,2,35759.6687160133,58438310,2,3,3,500,"West",0.9553204
325,2008,204,0.03,10,7,2,2,38536.2495835558,58826731,2,NA,2,375,"West",0.9345889
325,2009,181,0.03,10,5,3,2,35057.0565529875,59095365,2,NA,2,562,"West",1.052541
325,2010,188,0.03,10,7,2,2,33967.7733906649,59277417,2,NA,3,937,"West",0.9405678
325,2011,394,0.03,10,6,2,2,36176.6208218741,59379449,2,NA,3,16,"West",0.9903748
325,2012,356,0.03,10,NA,1,2,33068.9876923553,59539717,NA,NA,NA,1500,"West",0.939035
325,2013,350,0.03,10,NA,NA,NA,NA,60233948,NA,NA,NA,NA,"West",0.9947962
325,2014,320,0.03,NA,NA,NA,NA,NA,61336387,NA,NA,NA,NA,"West",0.9773576
331,1991,NA,0,NA,NA,NA,NA,36177.8343478006,24441,NA,NA,NA,0,"LA",1.182706
331,1992,2,0,NA,NA,NA,NA,37823.733212598,24766,NA,NA,NA,0,"LA",1.189911
331,1993,1,0,NA,NA,NA,NA,33148.4925692838,25093,NA,NA,NA,0,"LA",1.100015
331,1995,NA,0,NA,NA,NA,NA,40029.3574972829,25680,NA,NA,NA,0,"LA",0.973461
331,1996,NA,0,NA,NA,NA,NA,45668.7806075319,25914,NA,NA,NA,0,"LA",0.7940304
331,1997,NA,0,NA,NA,NA,NA,42761.2306663057,26114,NA,NA,NA,0,"LA",0.9686706
331,1998,NA,0,NA,NA,NA,NA,45519.324632931,26321,NA,NA,NA,0,"LA",0.8161718
331,1999,NA,0,NA,NA,NA,NA,47681.6484384268,26594,NA,NA,NA,0,"LA",0.7878206
331,2000,NA,0,NA,NA,NA,NA,42640.262735431,26969,NA,NA,NA,0,"LA",0.8907798
331,2001,NA,0,NA,8,NA,NA,44101.2918474932,27467,1,1,3,0,"LA",0.9675762
331,2002,NA,0,NA,NA,NA,NA,46591.5932803067,28064,NA,NA,NA,0,"LA",0.9115547
331,2003,2,0,NA,8,NA,NA,58141.5083806918,28700,1,1,3,0,"LA",0.9109641
331,2004,NA,0,NA,8,NA,NA,66834.2132943769,29290,2,2,2,0,"LA",0.8917414
331,2005,NA,0,NA,8,NA,NA,68640.1261045498,29775,2,NA,3,0,"LA",0.8731012
331,2006,NA,0,NA,8,NA,NA,72446.6464867732,30130,2,NA,3,0,"LA",0.9531129
331,2007,NA,0,NA,8,NA,NA,82549.0000209381,30377,2,3,3,0,"LA",0.8757613
331,2008,NA,0,NA,8,NA,NA,84783.6718952227,30549,2,NA,3,0,"LA",0.9193824
331,2009,NA,0,NA,8,NA,NA,72871.2603637375,30698,2,NA,3,0,"LA",0.9180824
331,2010,2,0,NA,8,NA,NA,63712.0219092411,30861,2,NA,3,0,"LA",0.8747786
331,2011,4,0,NA,8,NA,NA,65402.2368410717,31048,2,NA,3,0,"LA",0.9071175
331,2012,NA,0,NA,NA,NA,NA,59302.5958070028,31247,NA,NA,NA,0,"LA",0.9374546
331,2013,3,0,NA,NA,NA,NA,NA,31448,NA,NA,NA,NA,"LA",0.8816619
331,2014,1,0,NA,NA,NA,NA,NA,31637,NA,NA,NA,NA,"LA",0.8385333
338,1979,7,0,NA,NA,NA,1,3166.30364315558,313342,NA,NA,NA,0,"EECA",-0.1740234
338,1980,1,0,NA,NA,NA,1,3892.57054214053,316645,NA,NA,NA,0,"EECA",-0.1703964
338,1981,7,0,NA,NA,NA,1,3813.43288249218,318982,NA,NA,NA,250,"EECA",-0.3397662
338,1982,3,0,NA,NA,NA,1,3729.63293836679,325898,NA,NA,NA,250,"EECA",-0.2760706
338,1983,12,0,NA,NA,NA,1,3471.27234961048,330524,NA,NA,NA,NA,"EECA",-0.3356924
338,1984,5,0,NA,NA,NA,1,3235.54999602563,330593,NA,NA,NA,0,"EECA",-0.4210279
338,1985,41,0,NA,NA,1,2,3239.20779359042,336452,NA,NA,NA,0,"EECA",-0.356429
338,1986,10,0,NA,NA,1,1,4107.09491965299,342121,NA,NA,NA,250,"EECA",-0.422212
338,1987,6,0,NA,NA,1,1,4954.48180359551,344485,NA,NA,NA,1000,"EECA",0.3840469
338,1988,1,0,NA,NA,NA,1,5650.56470009405,347325,NA,NA,NA,0,"EECA",0.4965867
338,1989,23,0,NA,NA,NA,1,5863.69135610354,350722,NA,NA,NA,0,"EECA",0.58227
338,1990,3,0,NA,NA,NA,1,6972.69753154706,354170,NA,NA,NA,0,"EECA",0.5042074
338,1991,1,0,NA,NA,NA,1,7443.6313290922,357727,NA,NA,NA,0,"EECA",0.4008522
338,1992,4,0,NA,NA,NA,1,8087.01806943877,361260,NA,NA,NA,0,"EECA",0.6056686
338,1993,2,0,NA,NA,NA,1,7170.82732909158,364704,NA,NA,NA,0,"EECA",0.7334524
338,1994,2,0,NA,NA,NA,1,7856.40537492506,367941,NA,NA,NA,0,"EECA",0.8423068
338,1995,2,0,NA,NA,NA,1,9282.39701342254,370433,NA,NA,NA,0,"EECA",0.744271
338,1996,3,0,NA,NA,NA,1,9460.82255101809,372687,NA,NA,NA,0,"EECA",0.410317
338,1997,1,0,NA,NA,NA,1,9299.5041325225,375236,NA,NA,NA,0,"EECA",0.3967723
338,1998,2,0,NA,NA,NA,1,9695.04120758858,377516,NA,NA,NA,0,"EECA",0.4233702
338,1999,2,0,NA,NA,NA,1,9895.01842542535,379360,NA,NA,NA,0,"EECA",0.6525542
338,2000,2,0,NA,NA,NA,1,9975.6443833039,381363,NA,NA,NA,0,"EECA",0.6564514
338,2001,4,0,NA,8,NA,1,9837.07761632994,393028,1,3,1,0,"EECA",0.7130665
338,2002,10,0,NA,NA,NA,1,10690.5487266304,395969,NA,NA,NA,0,"EECA",0.6334919
338,2003,5,0,NA,8,1,1,12727.2275437461,398582,2,3,2,0,"EECA",0.7051657
338,2004,4,0,NA,8,2,1,14035.3592937277,401268,2,3,2,0,"EECA",0.7536348
338,2005,NA,0,NA,8,2,1,14781.485816353,403834,2,NA,2,0,"EECA",0.6950544
338,2006,5,0,NA,8,2,1,15739.8059320509,405308,2,NA,2,0,"EECA",0.725867
338,2007,4,0,NA,8,2,1,18344.1175598639,406724,2,3,3,0,"EECA",0.7533258
338,2008,2,0,NA,7,2,1,20759.4481974746,409379,2,NA,2,0,"EECA",0.7053106
338,2009,5,0,NA,7,1,1,19566.2571279266,412477,2,NA,3,0,"EECA",0.7200389
338,2010,3,0,NA,7,1,1,19884.234216752,414508,2,NA,3,0,"EECA",0.6519336
338,2011,NA,0,NA,7,1,1,21604.7249347318,416268,2,NA,3,0,"EECA",0.682394
338,2012,11,0,NA,NA,1,1,20513.5685583668,419455,NA,NA,NA,0,"EECA",0.6300944
338,2013,8,0,NA,NA,NA,NA,NA,423374,NA,NA,NA,NA,"EECA",0.6688383
338,2014,10,0,NA,NA,NA,NA,NA,427404,NA,NA,NA,NA,"EECA",0.6547687
339,1979,6,0.7,-9,NA,3,NA,920.312024967745,2617832,NA,NA,NA,0,"EECA",-1.862356
339,1980,2,0.7,-9,NA,3,3,811.397029748898,2671997,NA,NA,NA,0,"EECA",-1.563788
339,1981,6,0.7,-9,1,3,3,819.934440122855,2726056,2,1,1,0,"EECA",-1.426426
339,1982,16,0.7,-9,2,3,3,824.947603604154,2784278,2,1,1,250,"EECA",-1.488137
339,1983,6,0.7,-9,2,3,3,815.065421416849,2843960,2,1,1,0,"EECA",-1.499618
339,1984,3,0.7,-9,1,3,3,785.556932354877,2904429,2,1,1,0,"EECA",-1.343127
339,1985,14,0.7,-9,NA,3,3,782.390512779693,2964762,2,1,1,0,"EECA",-1.429761
339,1986,5,0.7,-9,NA,3,3,785.343681562372,3022635,2,1,1,0,"EECA",-1.35559
339,1987,9,0.7,-9,NA,3,3,757.758492268915,3083605,2,1,1,0,"EECA",-1.448173
339,1988,7,0.7,-9,NA,3,3,763.997472651716,3142336,2,1,1,0,"EECA",-1.403106
339,1989,9,0.7,-9,NA,3,3,894.87237426724,3227943,2,1,1,0,"EECA",-1.323125
339,1990,64,0.7,1,3,3,3,644.567859796998,3286542,2,1,1,2375,"EECA",-1.216091
339,1991,90,0.7,1,4,3,2,478.734093727904,3266790,1,NA,1,2937,"EECA",0.632705
339,1992,21,0.7,5,6,2,2,456.521342597308,3247039,2,1,1,312,"EECA",0.7862244
339,1993,15,0.7,5,6,2,2,515.757218310794,3227287,2,1,1,250,"EECA",0.7776097
339,1994,13,0.7,5,7,3,2,575.796121789936,3207536,2,NA,1,0,"EECA",0.8640374
339,1995,12,0.7,5,4,3,2,738.255084980669,3187784,2,1,1,0,"EECA",0.8383707
339,1996,18,0.7,0,4,3,2,992.174528337932,3168033,2,1,1,125,"EECA",1.083411
339,1997,83,0.7,5,4,4,4,697.778574797296,3148281,2,1,1,7562,"EECA",1.099119
339,1998,76,0.7,5,5,3,2,816.907501867275,3128530,2,1,1,1062,"EECA",1.164257
339,1999,127,0.7,5,5,3,3,1032.23988839341,3108778,2,1,1,250,"EECA",1.114946
339,2000,8,0.7,5,3,3,2,1101.25493881432,3089027,2,1,1,0,"EECA",1.256826
339,2001,20,0.82,5,6,3,2,1237.25264508873,3060173,2,1,1,250,"EECA",1.316361
339,2002,11,0.82,7,6,3,3,1361.39110977635,3051010,2,1,1,0,"EECA",1.154817
339,2003,10,0.82,7,5,2,2,1758.26758389677,3039616,2,NA,2,0,"EECA",1.2691
339,2004,8,0.82,7,6,3,2,2271.96143722847,3026939,2,2,1,0,"EECA",1.28982
339,2005,8,0.82,9,7,2,3,2552.63470387798,3011487,2,NA,1,0,"EECA",1.560792
339,2006,16,0.82,9,6,3,2,2828.25541566879,2992547,2,NA,1,0,"EECA",1.201717
339,2007,13,0.82,9,7,2,3,3379.74289729141,2970017,2,1,2,0,"EECA",0.9532378
339,2008,20,0.82,9,7,2,2,4113.29712865719,2947314,2,NA,0,0,"EECA",1.025927
339,2009,8,0.82,9,7,2,2,3835.97253326818,2927519,2,NA,1,437,"EECA",0.7967045
